order_id,customer_id,product_id,quantity,revenue,discount,date
7589,170,1,4,61200000,0.15,2024-02-10
7590,449,17,1,4675000,0.15,2024-02-19
7591,331,15,3,4590000,0.15,2023-08-17
7592,214,16,3,16575000,0.15,2023-04-06
7593,127,5,5,14400000,0.1,2024-07-26
7594,371,20,1,19950000,0.05,2023-04-02
7595,271,11,3,12825000,0.05,2023-07-09
7596,439,16,2,12350000,0.05,2024-01-26
7597,53,11,5,19125000,0.15,2023-12-27
7598,124,15,2,3060000,0.15,2023-10-30
7599,117,20,3,56700000,0.1,2024-09-10
7600,470,20,1,19950000,0.05,2023-10-23
7601,285,19,3,5940000,0.1,2023-12-23
7602,213,12,3,25650000,0.05,2024-03-21
7603,39,16,5,27625000,0.15,2023-03-01
7604,112,2,2,24000000,0.0,2023-02-24
7605,9,5,2,5440000,0.15,2024-04-23
7606,344,13,2,2160000,0.1,2023-08-15
7607,377,13,4,4560000,0.05,2024-11-03
7608,369,6,2,4500000,0.1,2023-06-24
7609,471,17,3,15675000,0.05,2024-04-07
7610,307,3,4,3400000,0.0,2024-03-12
7611,409,4,1,350000,0.0,2024-08-17
7612,309,1,5,76500000,0.15,2023-11-06
7613,203,1,2,34200000,0.05,2024-03-28
7614,212,10,4,26600000,0.05,2023-11-08
7615,341,16,3,17550000,0.1,2024-06-10
7616,323,9,4,17000000,0.15,2023-04-04
7617,408,2,1,11400000,0.05,2024-09-23
7618,254,4,3,945000,0.1,2024-02-29
7619,327,18,1,5400000,0.1,2023-04-21
7620,180,16,3,16575000,0.15,2023-09-10
7621,223,19,3,5610000,0.15,2023-11-04
7622,406,7,5,19125000,0.15,2023-08-28
7623,394,18,3,17100000,0.05,2023-02-28
7624,257,19,3,5610000,0.15,2023-01-31
7625,224,12,5,42750000,0.05,2023-03-31
7626,227,18,4,20400000,0.15,2023-11-07
7627,47,19,5,10450000,0.05,2024-06-25
7628,228,9,3,13500000,0.1,2023-09-09
7629,23,20,5,94500000,0.1,2024-02-17
7630,317,7,1,3825000,0.15,2024-05-30
7631,81,11,2,8550000,0.05,2023-03-01
7632,24,17,5,23375000,0.15,2024-08-07
7633,144,13,2,2160000,0.1,2024-09-14
7634,477,8,2,6300000,0.1,2023-11-02
7635,129,17,5,24750000,0.1,2024-02-20
7636,91,4,1,315000,0.1,2023-07-11
7637,200,2,5,51000000,0.15,2023-08-29
7638,33,1,5,90000000,0.0,2024-06-17
7639,108,11,4,16200000,0.1,2023-11-14
7640,196,14,3,8400000,0.0,2023-01-01
7641,109,16,3,16575000,0.15,2024-02-17
7642,142,15,5,9000000,0.0,2024-03-16
7643,337,3,1,807500,0.05,2024-03-12
7644,91,4,1,332500,0.05,2023-12-13
7645,373,19,4,7920000,0.1,2024-11-27
7646,180,18,5,30000000,0.0,2024-02-23
7647,327,19,1,2200000,0.0,2024-10-16
7648,404,10,3,19950000,0.05,2023-05-06
7649,111,7,2,7650000,0.15,2024-01-17
7650,366,13,1,1140000,0.05,2023-01-02
7651,264,11,1,4500000,0.0,2023-11-20
7652,86,19,4,8360000,0.05,2023-12-13
7653,405,17,1,5500000,0.0,2023-01-12
7654,36,6,3,6375000,0.15,2023-10-29
7655,49,18,3,18000000,0.0,2023-04-05
7656,198,3,3,2550000,0.0,2024-09-04
7657,98,13,3,3600000,0.0,2024-10-02
7658,450,12,1,9000000,0.0,2023-12-11
7659,344,19,5,9350000,0.15,2023-08-16
7660,273,15,5,7650000,0.15,2023-03-25
7661,408,16,4,26000000,0.0,2023-03-20
7662,275,1,3,51300000,0.05,2024-10-19
7663,306,7,5,20250000,0.1,2023-06-16
7664,9,16,5,27625000,0.15,2023-04-14
7665,43,5,2,6080000,0.05,2024-08-28
7666,417,5,2,5760000,0.1,2023-03-18
7667,296,12,2,18000000,0.0,2023-06-17
7668,289,9,1,4750000,0.05,2023-02-12
7669,245,3,4,3060000,0.1,2024-04-27
7670,268,18,4,22800000,0.05,2023-12-24
7671,367,15,5,9000000,0.0,2023-09-19
7672,199,13,1,1140000,0.05,2023-04-19
7673,464,14,1,2660000,0.05,2023-05-15
7674,470,2,5,54000000,0.1,2024-02-02
7675,483,3,3,2167500,0.15,2024-03-15
7676,345,3,1,850000,0.0,2023-06-22
7677,284,14,1,2800000,0.0,2023-02-19
7678,461,4,2,665000,0.05,2024-11-14
7679,448,20,2,39900000,0.05,2024-09-15
7680,31,6,3,6375000,0.15,2023-11-29
7681,298,5,4,12160000,0.05,2023-03-02
7682,114,4,3,892500,0.15,2023-10-19
7683,285,17,1,5500000,0.0,2024-09-11
7684,452,19,1,1870000,0.15,2024-02-01
7685,441,18,3,16200000,0.1,2023-02-19
7686,16,12,1,9000000,0.0,2023-06-17
7687,73,2,4,48000000,0.0,2023-08-11
7688,266,4,3,1050000,0.0,2024-02-19
7689,483,18,3,16200000,0.1,2023-01-14
7690,383,14,5,14000000,0.0,2023-02-13
7691,355,20,1,18900000,0.1,2024-05-26
7692,20,18,3,15300000,0.15,2023-08-30
7693,289,11,3,12150000,0.1,2023-09-27
7694,16,13,5,5400000,0.1,2023-01-12
7695,425,17,4,20900000,0.05,2023-02-05
7696,355,15,3,4590000,0.15,2023-09-26
7697,222,20,2,37800000,0.1,2024-07-24
7698,293,2,3,34200000,0.05,2024-05-13
7699,312,9,3,14250000,0.05,2023-03-22
7700,341,20,1,18900000,0.1,2024-11-04
7701,318,12,4,30600000,0.15,2024-04-10
7702,92,11,5,20250000,0.1,2023-07-15
7703,233,13,5,6000000,0.0,2024-02-04
7704,450,20,2,42000000,0.0,2023-12-20
7705,50,13,4,4560000,0.05,2023-10-20
7706,269,13,4,4320000,0.1,2023-05-07
7707,345,13,3,3600000,0.0,2024-06-15
7708,69,13,5,5100000,0.15,2023-05-13
7709,491,13,1,1020000,0.15,2023-03-28
7710,199,5,4,10880000,0.15,2024-07-07
7711,5,7,5,21375000,0.05,2023-11-12
7712,139,13,5,5100000,0.15,2024-07-15
7713,248,2,4,43200000,0.1,2023-05-08
7714,194,6,4,9000000,0.1,2024-05-24
7715,23,6,3,6375000,0.15,2023-03-06
7716,488,5,1,3040000,0.05,2023-07-31
7717,166,5,2,6080000,0.05,2023-10-08
7718,175,5,4,12800000,0.0,2023-12-16
7719,1,17,5,24750000,0.1,2023-11-25
7720,308,13,4,4560000,0.05,2023-03-06
7721,56,12,3,25650000,0.05,2023-02-27
7722,5,12,3,25650000,0.05,2023-08-22
7723,393,3,1,765000,0.1,2023-07-12
7724,191,14,3,7980000,0.05,2023-01-18
7725,148,5,2,6080000,0.05,2023-09-06
7726,372,4,5,1750000,0.0,2023-01-07
7727,453,5,3,8640000,0.1,2024-08-15
7728,456,8,3,10500000,0.0,2023-04-22
7729,144,1,4,68400000,0.05,2024-07-05
7730,136,7,4,15300000,0.15,2024-11-28
7731,303,18,3,18000000,0.0,2023-06-04
7732,388,5,1,2720000,0.15,2023-04-09
7733,477,17,2,11000000,0.0,2023-05-31
7734,112,16,5,32500000,0.0,2024-09-29
7735,258,4,1,350000,0.0,2024-10-30
7736,412,19,2,3960000,0.1,2024-01-28
7737,84,14,4,9520000,0.15,2023-12-19
7738,416,7,3,12150000,0.1,2024-11-26
7739,259,16,3,17550000,0.1,2024-04-07
7740,444,5,2,5760000,0.1,2024-03-03
7741,258,17,2,10450000,0.05,2024-06-29
7742,384,16,2,11700000,0.1,2024-10-03
7743,160,10,2,12600000,0.1,2023-07-10
7744,104,11,1,3825000,0.15,2023-04-30
7745,497,17,5,26125000,0.05,2024-11-26
7746,284,1,1,17100000,0.05,2023-12-06
7747,129,11,2,8550000,0.05,2024-01-10
7748,262,16,1,5850000,0.1,2023-06-12
7749,226,13,4,4080000,0.15,2024-04-29
7750,469,13,5,5700000,0.05,2023-02-15
7751,277,18,3,16200000,0.1,2024-05-22
7752,362,17,1,5225000,0.05,2024-04-02
7753,29,16,2,13000000,0.0,2023-11-17
7754,351,7,5,20250000,0.1,2024-02-04
7755,310,7,3,12825000,0.05,2023-04-16
7756,203,5,1,2720000,0.15,2023-04-08
7757,431,10,3,18900000,0.1,2023-03-26
7758,113,1,1,18000000,0.0,2024-10-12
7759,413,13,3,3240000,0.1,2023-03-25
7760,183,5,5,13600000,0.15,2024-08-28
7761,477,10,4,25200000,0.1,2023-12-27
7762,139,7,1,3825000,0.15,2023-08-07
7763,50,4,3,997500,0.05,2024-11-30
7764,117,8,5,14875000,0.15,2023-10-11
7765,85,20,5,89250000,0.15,2024-03-18
7766,15,3,1,807500,0.05,2023-01-26
7767,406,10,3,18900000,0.1,2023-08-20
7768,308,20,3,56700000,0.1,2024-05-23
7769,417,18,1,6000000,0.0,2024-02-28
7770,429,16,4,26000000,0.0,2024-06-08
7771,486,5,3,9120000,0.05,2023-04-29
7772,256,20,2,35700000,0.15,2023-09-19
7773,224,8,2,5950000,0.15,2024-06-11
7774,463,10,1,6650000,0.05,2024-08-20
7775,110,4,2,665000,0.05,2023-06-14
7776,118,20,3,63000000,0.0,2023-11-26
7777,476,15,3,4590000,0.15,2023-01-15
7778,106,4,5,1662500,0.05,2023-11-16
7779,409,13,4,4320000,0.1,2024-07-22
7780,236,16,3,19500000,0.0,2024-05-23
7781,236,1,4,61200000,0.15,2023-08-15
7782,211,12,1,9000000,0.0,2024-02-16
7783,345,15,2,3420000,0.05,2024-01-22
7784,438,18,1,5700000,0.05,2023-06-08
7785,404,18,1,5700000,0.05,2023-05-11
7786,440,17,5,26125000,0.05,2024-03-01
7787,247,18,4,22800000,0.05,2023-09-25
7788,219,9,5,23750000,0.05,2023-08-09
7789,102,1,3,45900000,0.15,2023-11-03
7790,292,6,1,2125000,0.15,2024-11-09
7791,206,13,3,3240000,0.1,2023-02-03
7792,119,4,2,630000,0.1,2023-07-06
7793,335,9,3,13500000,0.1,2023-07-30
7794,297,18,1,5400000,0.1,2023-04-04
7795,441,14,1,2660000,0.05,2023-12-26
7796,496,9,1,5000000,0.0,2023-07-05
7797,447,13,4,4800000,0.0,2023-08-29
7798,243,1,5,85500000,0.05,2023-11-11
7799,405,13,5,6000000,0.0,2023-09-16
7800,43,14,5,12600000,0.1,2023-12-13
7801,474,12,3,24300000,0.1,2024-07-19
7802,86,3,2,1445000,0.15,2024-09-29
7803,294,7,2,7650000,0.15,2023-04-17
7804,100,13,5,5100000,0.15,2023-12-11
7805,91,16,4,22100000,0.15,2024-02-14
7806,267,16,4,23400000,0.1,2024-05-02
7807,291,7,5,19125000,0.15,2024-01-05
7808,37,7,1,3825000,0.15,2023-11-13
7809,132,20,5,94500000,0.1,2023-03-16
7810,113,18,5,27000000,0.1,2023-01-25
7811,92,14,2,5320000,0.05,2024-05-18
7812,103,20,1,17850000,0.15,2024-09-13
7813,435,13,3,3600000,0.0,2023-04-28
7814,17,4,1,332500,0.05,2023-03-18
7815,313,4,3,1050000,0.0,2023-12-09
7816,158,10,2,11900000,0.15,2023-07-07
7817,498,9,5,23750000,0.05,2024-05-26
7818,389,3,5,4250000,0.0,2023-09-25
7819,45,1,4,72000000,0.0,2024-06-21
7820,410,13,4,4800000,0.0,2023-09-14
7821,160,20,1,18900000,0.1,2024-08-07
7822,464,16,5,32500000,0.0,2023-08-18
7823,196,15,5,7650000,0.15,2024-09-19
7824,237,8,4,13300000,0.05,2024-02-01
7825,19,19,4,8800000,0.0,2024-11-22
7826,24,6,4,9500000,0.05,2023-07-18
7827,222,10,2,14000000,0.0,2023-08-18
7828,187,17,5,23375000,0.15,2024-02-01
7829,82,9,5,21250000,0.15,2024-01-07
7830,54,12,4,34200000,0.05,2024-01-06
7831,81,16,1,6500000,0.0,2024-04-23
7832,60,11,5,22500000,0.0,2023-11-12
7833,427,15,4,6840000,0.05,2024-11-23
7834,321,6,1,2125000,0.15,2024-02-28
7835,261,11,5,19125000,0.15,2024-02-21
7836,387,3,5,3825000,0.1,2023-02-05
7837,345,20,2,37800000,0.1,2024-04-30
7838,257,13,5,5400000,0.1,2024-05-05
7839,425,7,4,16200000,0.1,2023-07-19
7840,140,16,2,11050000,0.15,2023-02-22
7841,103,5,4,10880000,0.15,2024-05-16
7842,337,14,5,11900000,0.15,2023-12-26
7843,414,9,5,21250000,0.15,2023-12-09
7844,336,13,5,5400000,0.1,2024-01-30
7845,420,19,3,5610000,0.15,2024-10-10
7846,382,3,3,2422500,0.05,2023-12-24
7847,141,15,3,5400000,0.0,2023-09-16
7848,368,5,1,2880000,0.1,2023-09-17
7849,124,15,2,3600000,0.0,2024-05-22
7850,287,9,5,21250000,0.15,2024-11-26
7851,162,8,5,15750000,0.1,2024-10-19
7852,171,1,4,64800000,0.1,2023-08-31
7853,144,18,4,24000000,0.0,2023-02-03
7854,192,8,2,6650000,0.05,2024-06-28
7855,374,18,4,22800000,0.05,2024-01-16
7856,96,20,2,35700000,0.15,2023-05-04
7857,308,13,5,6000000,0.0,2023-11-07
7858,357,9,4,19000000,0.05,2023-01-30
7859,235,7,3,13500000,0.0,2023-02-26
7860,181,1,2,34200000,0.05,2024-01-31
7861,416,9,3,15000000,0.0,2023-01-31
7862,24,5,3,9120000,0.05,2024-02-22
7863,446,18,5,25500000,0.15,2024-04-07
7864,106,7,4,15300000,0.15,2023-10-26
7865,144,14,4,9520000,0.15,2023-09-30
7866,382,2,2,22800000,0.05,2023-09-11
7867,463,16,5,27625000,0.15,2023-07-21
7868,136,4,5,1662500,0.05,2023-12-10
7869,401,2,3,36000000,0.0,2024-08-12
7870,28,3,2,1445000,0.15,2023-01-22
7871,224,2,5,60000000,0.0,2024-05-09
7872,350,20,1,17850000,0.15,2023-12-02
7873,154,17,5,23375000,0.15,2023-09-26
7874,244,19,4,8360000,0.05,2024-10-11
7875,266,7,1,3825000,0.15,2023-08-30
7876,45,9,2,9000000,0.1,2023-09-15
7877,229,12,4,34200000,0.05,2023-10-04
7878,438,11,3,12825000,0.05,2023-01-24
7879,210,2,4,48000000,0.0,2023-07-10
7880,372,13,4,4320000,0.1,2024-06-24
7881,222,16,4,26000000,0.0,2023-03-03
7882,326,18,1,5700000,0.05,2024-11-27
7883,308,6,4,10000000,0.0,2023-09-02
7884,442,7,1,4275000,0.05,2024-08-06
7885,97,16,3,17550000,0.1,2024-04-17
7886,307,19,3,6600000,0.0,2024-06-17
7887,359,7,4,15300000,0.15,2023-09-12
7888,479,17,1,4950000,0.1,2024-04-01
7889,470,17,4,22000000,0.0,2023-01-12
7890,389,2,4,43200000,0.1,2024-10-05
7891,61,1,3,54000000,0.0,2024-03-13
7892,254,2,5,57000000,0.05,2024-04-10
7893,390,18,3,15300000,0.15,2024-11-28
7894,272,9,2,10000000,0.0,2024-06-08
7895,117,9,3,12750000,0.15,2024-06-13
7896,110,14,3,8400000,0.0,2023-12-03
7897,445,10,5,33250000,0.05,2023-09-26
7898,246,6,1,2500000,0.0,2024-06-10
7899,97,4,5,1662500,0.05,2024-04-07
7900,406,13,2,2400000,0.0,2023-09-20
7901,220,16,3,17550000,0.1,2024-06-15
7902,486,9,1,4500000,0.1,2023-10-01
7903,381,19,1,2090000,0.05,2023-08-09
7904,96,2,3,30600000,0.15,2024-04-17
7905,3,11,4,18000000,0.0,2023-06-08
7906,64,12,2,18000000,0.0,2023-06-12
7907,461,5,5,13600000,0.15,2024-09-13
7908,196,7,1,4275000,0.05,2023-08-13
7909,467,8,4,12600000,0.1,2024-01-02
7910,136,1,1,15300000,0.15,2023-09-08
7911,306,19,3,5940000,0.1,2023-05-01
7912,413,2,4,45600000,0.05,2023-07-04
7913,474,6,1,2375000,0.05,2023-01-27
7914,444,20,2,42000000,0.0,2024-01-01
7915,286,11,1,4050000,0.1,2023-01-05
7916,66,7,5,21375000,0.05,2023-03-22
7917,359,2,5,57000000,0.05,2024-01-29
7918,414,2,5,60000000,0.0,2023-11-05
7919,401,2,2,24000000,0.0,2024-08-03
7920,466,12,5,40500000,0.1,2023-11-01
7921,363,15,5,8100000,0.1,2023-08-11
7922,228,16,4,24700000,0.05,2024-09-06
7923,301,17,3,14850000,0.1,2023-06-03
7924,327,11,5,22500000,0.0,2023-08-31
7925,192,3,2,1445000,0.15,2024-07-02
7926,75,7,2,7650000,0.15,2024-06-11
7927,478,9,5,22500000,0.1,2023-05-15
7928,445,4,3,997500,0.05,2024-05-31
7929,446,12,4,30600000,0.15,2024-01-09
7930,397,17,1,4950000,0.1,2024-06-22
7931,464,11,1,4275000,0.05,2024-08-28
7932,28,17,5,23375000,0.15,2023-05-07
7933,373,20,3,56700000,0.1,2023-12-03
7934,380,17,4,22000000,0.0,2024-04-09
7935,346,11,3,12150000,0.1,2023-01-16
7936,300,4,1,332500,0.05,2023-11-30
7937,336,9,4,18000000,0.1,2023-10-23
7938,22,8,1,2975000,0.15,2023-12-07
7939,478,14,3,7560000,0.1,2024-09-01
7940,402,12,2,16200000,0.1,2024-09-07
7941,441,11,5,22500000,0.0,2024-06-04
7942,440,2,2,22800000,0.05,2024-06-03
7943,229,15,3,4590000,0.15,2023-12-04
7944,394,15,4,6120000,0.15,2024-10-04
7945,140,12,2,16200000,0.1,2024-08-11
7946,146,4,2,595000,0.15,2023-05-10
7947,76,10,2,11900000,0.15,2024-08-23
7948,306,16,1,6500000,0.0,2024-09-22
7949,253,2,3,32400000,0.1,2023-10-19
7950,308,10,3,17850000,0.15,2024-07-14
7951,237,9,4,17000000,0.15,2023-04-19
7952,68,7,5,20250000,0.1,2024-11-25
7953,404,14,4,11200000,0.0,2024-11-05
7954,79,11,5,21375000,0.05,2024-01-08
7955,176,1,4,61200000,0.15,2023-06-22
7956,229,9,1,4250000,0.15,2024-10-01
7957,155,4,2,595000,0.15,2023-06-08
7958,76,16,3,18525000,0.05,2024-02-11
7959,413,3,3,2550000,0.0,2023-10-17
7960,356,7,1,3825000,0.15,2023-10-10
7961,465,2,3,32400000,0.1,2023-02-27
7962,492,12,5,42750000,0.05,2023-12-11
7963,405,10,3,18900000,0.1,2023-12-28
7964,455,12,2,18000000,0.0,2024-03-21
7965,218,18,2,11400000,0.05,2024-11-10
7966,191,16,4,26000000,0.0,2024-02-29
7967,287,20,1,18900000,0.1,2023-12-31
7968,412,19,1,1870000,0.15,2023-04-04
7969,389,2,2,24000000,0.0,2023-10-28
7970,243,3,3,2167500,0.15,2024-01-15
7971,287,11,1,3825000,0.15,2023-06-12
7972,299,8,4,11900000,0.15,2023-08-17
7973,455,2,2,24000000,0.0,2024-09-22
7974,343,14,5,12600000,0.1,2023-02-06
7975,331,1,1,16200000,0.1,2023-04-01
7976,191,18,5,30000000,0.0,2023-07-21
7977,48,4,2,665000,0.05,2024-01-14
7978,23,6,3,7500000,0.0,2024-02-20
7979,17,20,2,39900000,0.05,2023-07-14
7980,482,19,2,3740000,0.15,2024-03-19
7981,301,2,1,11400000,0.05,2023-07-09
7982,279,18,4,22800000,0.05,2024-10-13
7983,484,3,5,4037500,0.05,2024-07-27
7984,271,10,4,28000000,0.0,2023-10-18
7985,386,14,4,9520000,0.15,2024-04-08
7986,128,9,1,4750000,0.05,2023-05-19
7987,154,17,2,9900000,0.1,2023-04-05
7988,96,13,3,3060000,0.15,2024-03-21
7989,143,5,3,8640000,0.1,2024-02-27
7990,435,1,4,68400000,0.05,2023-09-21
7991,393,6,5,10625000,0.15,2024-05-21
7992,209,8,5,15750000,0.1,2024-03-28
7993,266,3,5,3612500,0.15,2024-11-30
7994,228,10,5,33250000,0.05,2023-10-07
7995,160,13,4,4800000,0.0,2024-06-23
7996,157,9,5,23750000,0.05,2024-01-29
7997,407,19,3,6270000,0.05,2024-09-23
7998,48,11,4,15300000,0.15,2023-12-05
7999,160,5,5,14400000,0.1,2023-07-20
8000,6,5,4,12800000,0.0,2024-10-03
8001,434,18,4,21600000,0.1,2024-08-01
8002,393,19,4,7480000,0.15,2024-02-02
8003,342,17,1,5225000,0.05,2023-03-07
8004,430,5,2,6080000,0.05,2024-08-13
8005,341,5,4,10880000,0.15,2023-09-30
8006,71,6,2,4250000,0.15,2023-02-23
8007,107,8,5,15750000,0.1,2024-05-12
8008,28,13,1,1140000,0.05,2024-11-22
8009,264,14,3,7560000,0.1,2024-05-18
8010,254,17,1,4950000,0.1,2023-09-08
8011,404,11,5,19125000,0.15,2023-12-02
8012,352,11,4,15300000,0.15,2024-11-22
8013,334,12,5,38250000,0.15,2024-04-16
8014,288,1,3,48600000,0.1,2023-02-25
8015,35,5,4,10880000,0.15,2024-02-10
8016,134,9,3,14250000,0.05,2024-09-08
8017,496,14,2,4760000,0.15,2023-08-18
8018,19,12,1,8100000,0.1,2024-02-25
8019,493,14,2,5040000,0.1,2023-12-30
8020,410,9,1,5000000,0.0,2023-07-01
8021,150,5,5,13600000,0.15,2023-03-31
8022,227,9,1,4500000,0.1,2024-04-11
8023,71,2,3,36000000,0.0,2023-09-13
8024,324,19,5,9900000,0.1,2023-04-05
8025,344,1,4,64800000,0.1,2023-12-15
8026,322,4,2,630000,0.1,2023-08-30
8027,451,18,1,6000000,0.0,2023-11-24
8028,321,9,2,9500000,0.05,2023-07-12
8029,364,19,4,7480000,0.15,2024-05-27
8030,211,7,4,18000000,0.0,2023-07-10
8031,400,9,2,9500000,0.05,2023-05-12
8032,281,4,4,1400000,0.0,2023-01-02
8033,472,17,1,4675000,0.15,2024-09-22
8034,23,2,2,22800000,0.05,2024-01-08
8035,309,3,3,2295000,0.1,2024-06-25
8036,236,10,4,25200000,0.1,2024-08-17
8037,317,20,3,59850000,0.05,2023-01-22
8038,243,1,3,45900000,0.15,2023-07-04
8039,49,4,2,630000,0.1,2023-10-24
8040,463,17,1,4950000,0.1,2023-07-18
8041,483,1,4,61200000,0.15,2024-10-04
8042,375,12,2,18000000,0.0,2023-05-07
8043,220,3,5,4037500,0.05,2023-01-12
8044,460,5,4,10880000,0.15,2023-04-22
8045,148,11,4,18000000,0.0,2023-07-25
8046,145,15,2,3600000,0.0,2023-09-02
8047,146,8,5,16625000,0.05,2023-03-26
8048,228,10,1,6650000,0.05,2023-09-12
8049,212,14,3,7140000,0.15,2024-02-26
8050,439,2,2,22800000,0.05,2023-06-29
8051,206,3,3,2295000,0.1,2024-02-28
8052,262,1,2,32400000,0.1,2024-03-04
8053,233,11,3,12825000,0.05,2023-12-06
8054,216,15,1,1710000,0.05,2023-05-23
8055,208,16,2,11050000,0.15,2023-02-28
8056,371,11,1,4500000,0.0,2023-04-26
8057,456,12,5,38250000,0.15,2024-03-23
8058,22,14,1,2520000,0.1,2024-08-15
8059,237,3,2,1700000,0.0,2023-03-14
8060,358,17,4,18700000,0.15,2023-04-04
8061,446,20,2,39900000,0.05,2023-07-27
8062,187,7,2,8550000,0.05,2024-08-11
8063,9,12,5,40500000,0.1,2023-10-07
8064,376,19,1,1870000,0.15,2023-11-24
8065,170,16,4,23400000,0.1,2023-02-27
8066,97,5,5,15200000,0.05,2023-04-21
8067,17,5,2,5440000,0.15,2023-10-05
8068,350,9,5,22500000,0.1,2024-02-27
8069,322,11,5,22500000,0.0,2023-04-24
8070,74,2,1,12000000,0.0,2023-11-08
8071,166,10,5,35000000,0.0,2024-07-11
8072,399,11,1,4275000,0.05,2023-04-11
8073,98,10,3,19950000,0.05,2024-02-05
8074,115,14,2,5600000,0.0,2023-07-27
8075,162,16,3,18525000,0.05,2024-01-13
8076,239,2,5,54000000,0.1,2023-01-03
8077,62,13,2,2040000,0.15,2023-09-27
8078,476,15,2,3600000,0.0,2023-02-03
8079,403,15,3,4590000,0.15,2023-01-11
8080,32,4,3,997500,0.05,2023-07-08
8081,283,8,5,14875000,0.15,2023-08-06
8082,48,15,5,8100000,0.1,2024-10-19
8083,195,17,4,18700000,0.15,2023-04-22
8084,310,15,1,1620000,0.1,2024-01-19
8085,310,4,2,665000,0.05,2024-05-20
8086,16,3,3,2295000,0.1,2023-02-28
8087,457,19,4,8360000,0.05,2023-03-27
8088,127,3,5,4037500,0.05,2024-05-14
8089,456,13,4,4800000,0.0,2023-10-22
8090,266,20,3,63000000,0.0,2023-09-21
8091,198,12,3,24300000,0.1,2024-10-06
8092,424,5,5,15200000,0.05,2023-12-09
8093,477,12,1,7650000,0.15,2024-04-23
8094,437,13,1,1080000,0.1,2024-01-13
8095,201,6,4,9000000,0.1,2023-01-13
8096,218,5,2,5440000,0.15,2024-10-30
8097,57,19,2,3740000,0.15,2024-11-08
8098,14,5,4,12800000,0.0,2024-10-08
8099,63,18,5,30000000,0.0,2024-03-22
8100,379,4,5,1662500,0.05,2023-01-28
8101,224,1,1,16200000,0.1,2024-08-24
8102,433,19,5,11000000,0.0,2023-01-04
8103,335,15,1,1710000,0.05,2023-02-20
8104,70,16,2,13000000,0.0,2024-02-20
8105,177,17,4,18700000,0.15,2024-04-17
8106,436,16,1,5850000,0.1,2023-02-20
8107,344,19,2,3740000,0.15,2024-04-20
8108,260,5,1,2880000,0.1,2023-04-13
8109,219,20,3,53550000,0.15,2024-02-15
8110,15,16,2,11700000,0.1,2024-04-05
8111,493,20,4,84000000,0.0,2024-01-06
8112,304,6,1,2250000,0.1,2023-06-02
8113,444,4,3,892500,0.15,2023-07-29
8114,123,19,4,7920000,0.1,2024-11-09
8115,375,17,5,26125000,0.05,2024-11-17
8116,181,2,4,43200000,0.1,2023-02-19
8117,55,14,3,7140000,0.15,2024-04-23
8118,328,16,3,19500000,0.0,2023-07-13
8119,283,5,4,10880000,0.15,2023-04-26
8120,135,17,3,14025000,0.15,2024-04-05
8121,231,20,3,56700000,0.1,2023-09-02
8122,336,18,2,11400000,0.05,2023-11-11
8123,191,13,5,5100000,0.15,2024-09-10
8124,385,4,3,997500,0.05,2023-07-01
8125,396,2,5,57000000,0.05,2023-03-24
8126,32,13,4,4800000,0.0,2023-09-18
8127,77,13,1,1200000,0.0,2024-05-17
8128,292,14,5,13300000,0.05,2024-08-22
8129,108,12,1,8550000,0.05,2023-09-02
8130,322,3,5,3612500,0.15,2023-09-09
8131,286,7,3,11475000,0.15,2023-02-10
8132,272,5,4,11520000,0.1,2024-06-11
8133,119,8,3,9975000,0.05,2023-12-04
8134,217,6,2,4500000,0.1,2023-02-24
8135,398,18,3,15300000,0.15,2024-05-17
8136,259,4,2,665000,0.05,2023-04-27
8137,207,19,5,10450000,0.05,2024-11-11
8138,149,12,4,34200000,0.05,2023-05-06
8139,293,6,2,4750000,0.05,2023-05-11
8140,43,15,4,6120000,0.15,2024-10-22
8141,172,1,5,81000000,0.1,2023-09-08
8142,352,15,1,1620000,0.1,2024-01-18
8143,167,16,4,22100000,0.15,2024-11-07
8144,400,19,4,7920000,0.1,2023-03-22
8145,105,3,3,2422500,0.05,2023-05-09
8146,155,11,3,12825000,0.05,2023-07-31
8147,258,3,3,2167500,0.15,2023-03-12
8148,181,2,2,20400000,0.15,2024-08-24
8149,81,2,3,36000000,0.0,2024-09-25
8150,376,7,5,20250000,0.1,2024-01-25
8151,231,12,2,16200000,0.1,2024-03-03
8152,101,7,1,3825000,0.15,2024-08-13
8153,275,13,1,1080000,0.1,2024-04-16
8154,167,1,5,81000000,0.1,2024-02-14
8155,117,19,3,5940000,0.1,2024-10-20
8156,411,4,1,350000,0.0,2023-03-03
8157,154,5,5,13600000,0.15,2024-05-13
8158,134,20,3,56700000,0.1,2023-07-17
8159,431,19,1,2200000,0.0,2023-06-03
8160,55,17,5,23375000,0.15,2023-03-14
8161,313,20,1,19950000,0.05,2024-10-18
8162,492,5,5,15200000,0.05,2024-10-04
8163,190,15,2,3240000,0.1,2023-11-25
8164,408,17,1,5500000,0.0,2024-10-11
8165,46,11,1,4275000,0.05,2024-05-26
8166,154,15,4,7200000,0.0,2024-01-14
8167,330,3,3,2422500,0.05,2024-02-26
8168,197,6,3,6750000,0.1,2023-11-06
8169,146,14,1,2660000,0.05,2023-06-16
8170,493,4,3,945000,0.1,2023-08-25
8171,407,13,2,2280000,0.05,2024-09-29
